t,x,y,z,roll,pitch,yaw
343.00000,137.24000,0.00676,0.28611,0.01160,-0.01320,0.00000
343.10000,137.28000,0.00665,0.28661,0.01139,-0.01407,0.00000
343.20000,137.32000,0.00649,0.28728,0.01094,-0.01477,0.00000
343.30000,137.36000,0.00627,0.28812,0.01027,-0.01529,0.00000
343.40000,137.40000,0.00602,0.28909,0.00941,-0.01561,0.00000
343.50000,137.44000,0.00573,0.29020,0.00841,-0.01575,0.00000
343.60000,137.48000,0.00542,0.29141,0.00731,-0.01568,0.00000
343.70000,137.52000,0.00510,0.29270,0.00616,-0.01542,0.00000
343.80000,137.56000,0.00478,0.29407,0.00500,-0.01494,0.00000
343.90000,137.60000,0.00445,0.29548,0.00387,-0.01425,-0.00000
344.00000,137.64000,0.00412,0.29691,0.00280,-0.01336,0.00000
344.10000,137.68000,0.00380,0.29835,0.00181,-0.01228,0.00000
344.20000,137.72000,0.00349,0.29978,0.00091,-0.01102,0.00000
344.30000,137.76000,0.00319,0.30116,0.00009,-0.00961,0.00000
344.40000,137.80000,0.00290,0.30249,-0.00066,-0.00806,0.00000
344.50000,137.84000,0.00261,0.30375,-0.00135,-0.00642,0.00000
344.60000,137.88000,0.00234,0.30491,-0.00203,-0.00471,0.00000
344.70000,137.92000,0.00207,0.30597,-0.00271,-0.00297,0.00000
344.80000,137.96000,0.00182,0.30690,-0.00343,-0.00124,0.00000
344.90000,138.00000,0.00157,0.30770,-0.00422,0.00044,0.00000
345.00000,138.04000,0.00135,0.30835,-0.00510,0.00205,0.00000
345.10000,138.08000,0.00113,0.30886,-0.00606,0.00355,-0.00000
345.20000,138.12000,0.00093,0.30921,-0.00712,0.00493,-0.00000
345.30000,138.16000,0.00076,0.30941,-0.00825,0.00616,0.00000
345.40000,138.20000,0.00060,0.30945,-0.00941,0.00723,0.00000
345.50000,138.24000,0.00047,0.30935,-0.01058,0.00814,0.00000
345.60000,138.28000,0.00037,0.30911,-0.01169,0.00890,0.00000
345.70000,138.32000,0.00029,0.30873,-0.01269,0.00951,0.00000
345.80000,138.36000,0.00024,0.30823,-0.01353,0.00998,0.00000
345.90000,138.40000,0.00022,0.30762,-0.01413,0.01033,0.00000
346.00000,138.44000,0.00021,0.30691,-0.01446,0.01055,0.00000
346.10000,138.48000,0.00023,0.30612,-0.01448,0.01068,0.00000
346.20000,138.52000,0.00025,0.30526,-0.01415,0.01070,0.00000
346.30000,138.56000,0.00027,0.30435,-0.01348,0.01064,0.00000
346.40000,138.60000,0.00030,0.30340,-0.01247,0.01048,0.00000
346.50000,138.64000,0.00030,0.30243,-0.01115,0.01022,0.00000
346.60000,138.68000,0.00029,0.30146,-0.00957,0.00986,0.00000
346.70000,138.72000,0.00023,0.30049,-0.00780,0.00937,0.00000
346.80000,138.76000,0.00014,0.29955,-0.00589,0.00875,0.00000
346.90000,138.80000,-0.00001,0.29864,-0.00395,0.00799,0.00000
347.00000,138.84000,-0.00021,0.29778,-0.00204,0.00706,-0.00000
347.10000,138.88000,-0.00047,0.29698,-0.00026,0.00597,0.00000
347.20000,138.92000,-0.00080,0.29626,0.00134,0.00471,-0.00000
347.30000,138.96000,-0.00120,0.29562,0.00268,0.00329,-0.00000
347.40000,139.00000,-0.00166,0.29507,0.00373,0.00174,0.00000
347.50000,139.04000,-0.00218,0.29462,0.00445,0.00007,0.00000
347.60000,139.08000,-0.00275,0.29427,0.00485,-0.00167,0.00000
347.70000,139.12000,-0.00337,0.29404,0.00495,-0.00344,0.00000
347.80000,139.16000,-0.00401,0.29392,0.00476,-0.00519,0.00000
347.90000,139.20000,-0.00468,0.29391,0.00435,-0.00684,0.00000
348.00000,139.24000,-0.00536,0.29401,0.00378,-0.00835,0.00000
348.10000,139.28000,-0.00603,0.29423,0.00311,-0.00966,0.00000
348.20000,139.32000,-0.00668,0.29454,0.00241,-0.01070,-0.00000
348.30000,139.36000,-0.00729,0.29495,0.00177,-0.01144,-0.00000
348.40000,139.40000,-0.00785,0.29544,0.00123,-0.01183,0.00000
348.50000,139.44000,-0.00834,0.29601,0.00086,-0.01187,-0.00000
348.60000,139.48000,-0.00876,0.29664,0.00069,-0.01154,0.00000
348.70000,139.52000,-0.00910,0.29731,0.00074,-0.01086,-0.00000
348.80000,139.56000,-0.00933,0.29802,0.00102,-0.00987,0.00000
348.90000,139.60000,-0.00945,0.29875,0.00152,-0.00860,0.00000
349.00000,139.64000,-0.00946,0.29947,0.00222,-0.00711,-0.00000
349.10000,139.68000,-0.00934,0.30019,0.00306,-0.00548,0.00000
349.20000,139.72000,-0.00909,0.30088,0.00402,-0.00377,-0.00000
349.30000,139.76000,-0.00871,0.30153,0.00504,-0.00207,0.00000
349.40000,139.80000,-0.00820,0.30212,0.00606,-0.00045,0.00000
349.50000,139.84000,-0.00754,0.30265,0.00704,0.00102,-0.00000
349.60000,139.88000,-0.00675,0.30311,0.00793,0.00229,-0.00000
349.70000,139.92000,-0.00582,0.30348,0.00870,0.00332,-0.00000
349.80000,139.96000,-0.00476,0.30377,0.00932,0.00408,0.00000
349.90000,140.00000,-0.00357,0.30396,0.00979,0.00457,0.00000
350.00000,140.04000,-0.00227,0.30405,0.01009,0.00480,0.00000
350.10000,140.08000,-0.00086,0.30405,0.01025,0.00478,0.00000
350.20000,140.12000,0.00063,0.30395,0.01027,0.00457,0.00000
350.30000,140.16000,0.00221,0.30375,0.01018,0.00422,0.00000
350.40000,140.20000,0.00383,0.30347,0.01000,0.00378,0.00000
350.50000,140.24000,0.00549,0.30310,0.00975,0.00331,0.00000
350.60000,140.28000,0.00716,0.30265,0.00945,0.00288,0.00000
350.70000,140.32000,0.00880,0.30213,0.00912,0.00253,-0.00000
350.80000,140.36000,0.01040,0.30156,0.00876,0.00229,0.00000
350.90000,140.40000,0.01192,0.30093,0.00837,0.00221,-0.00000
351.00000,140.44000,0.01333,0.30028,0.00793,0.00228,-0.00000
351.10000,140.48000,0.01461,0.29960,0.00744,0.00250,0.00000
351.20000,140.52000,0.01572,0.29892,0.00686,0.00285,0.00000
351.30000,140.56000,0.01664,0.29825,0.00617,0.00330,0.00000
351.40000,140.60000,0.01734,0.29761,0.00534,0.00379,0.00000
351.50000,140.64000,0.01782,0.29702,0.00434,0.00429,0.00000
351.60000,140.68000,0.01805,0.29648,0.00317,0.00472,0.00000
351.70000,140.72000,0.01803,0.29602,0.00181,0.00504,-0.00000
351.80000,140.76000,0.01774,0.29565,0.00026,0.00520,-0.00000
351.90000,140.80000,0.01720,0.29538,-0.00147,0.00516,0.00000
352.00000,140.84000,0.01640,0.29523,-0.00334,0.00489,0.00000
352.10000,140.88000,0.01536,0.29519,-0.00533,0.00439,0.00000
352.20000,140.92000,0.01410,0.29528,-0.00738,0.00366,0.00000
352.30000,140.96000,0.01262,0.29549,-0.00943,0.00272,0.00000
352.40000,141.00000,0.01097,0.29583,-0.01142,0.00162,0.00000
352.50000,141.04000,0.00916,0.29629,-0.01328,0.00041,0.00000
352.60000,141.08000,0.00723,0.29686,-0.01496,-0.00085,0.00000
352.70000,141.12000,0.00519,0.29753,-0.01639,-0.00210,0.00000
352.80000,141.16000,0.00310,0.29828,-0.01753,-0.00327,0.00000
352.90000,141.20000,0.00097,0.29911,-0.01833,-0.00429,-0.00000
353.00000,141.24000,-0.00115,0.29999,-0.01877,-0.00512,-0.00000
353.10000,141.28000,-0.00326,0.30089,-0.01885,-0.00571,0.00000
353.20000,141.32000,-0.00530,0.30181,-0.01856,-0.00604,0.00000
353.30000,141.36000,-0.00727,0.30273,-0.01793,-0.00609,0.00000
353.40000,141.40000,-0.00913,0.30361,-0.01699,-0.00588,0.00000
353.50000,141.44000,-0.01086,0.30444,-0.01578,-0.00543,0.00000
353.60000,141.48000,-0.01246,0.30520,-0.01435,-0.00477,0.00000
353.70000,141.52000,-0.01389,0.30587,-0.01276,-0.00397,0.00000
353.80000,141.56000,-0.01516,0.30645,-0.01107,-0.00308,0.00000
353.90000,141.60000,-0.01624,0.30691,-0.00932,-0.00217,0.00000
354.00000,141.64000,-0.01713,0.30726,-0.00757,-0.00131,0.00000
354.10000,141.68000,-0.01783,0.30747,-0.00586,-0.00056,0.00000
354.20000,141.72000,-0.01833,0.30754,-0.00421,0.00004,0.00000
354.30000,141.76000,-0.01863,0.30748,-0.00265,0.00043,0.00000
354.40000,141.80000,-0.01873,0.30729,-0.00118,0.00059,0.00000
354.50000,141.84000,-0.01864,0.30696,0.00018,0.00051,0.00000
354.60000,141.88000,-0.01834,0.30651,0.00145,0.00019,0.00000
354.70000,141.92000,-0.01786,0.30595,0.00264,-0.00035,0.00000
354.80000,141.96000,-0.01720,0.30528,0.00378,-0.00107,0.00000
354.90000,142.00000,-0.01637,0.30452,0.00487,-0.00192,0.00000
355.00000,142.04000,-0.01537,0.30368,0.00594,-0.00285,0.00000
355.10000,142.08000,-0.01422,0.30278,0.00700,-0.00380,-0.00000
355.20000,142.12000,-0.01294,0.30183,0.00806,-0.00470,0.00000
355.30000,142.16000,-0.01153,0.30086,0.00914,-0.00548,0.00000
355.40000,142.20000,-0.01002,0.29988,0.01022,-0.00610,0.00000
355.50000,142.24000,-0.00843,0.29891,0.01129,-0.00650,0.00000
355.60000,142.28000,-0.00676,0.29797,0.01234,-0.00665,0.00000
355.70000,142.32000,-0.00505,0.29707,0.01334,-0.00652,0.00000
355.80000,142.36000,-0.00330,0.29623,0.01427,-0.00610,0.00000
355.90000,142.40000,-0.00155,0.29546,0.01509,-0.00539,-0.00000
356.00000,142.44000,0.00020,0.29478,0.01577,-0.00441,-0.00000
356.10000,142.48000,0.00192,0.29418,0.01629,-0.00318,0.00000
356.20000,142.52000,0.00359,0.29368,0.01661,-0.00174,-0.00000
356.30000,142.56000,0.00521,0.29327,0.01671,-0.00013,-0.00000
356.40000,142.60000,0.00674,0.29296,0.01658,0.00159,-0.00000
356.50000,142.64000,0.00819,0.29273,0.01620,0.00337,0.00000
356.60000,142.68000,0.00953,0.29259,0.01558,0.00515,0.00000
356.70000,142.72000,0.01076,0.29251,0.01472,0.00687,0.00000
356.80000,142.76000,0.01187,0.29250,0.01362,0.00848,-0.00000
356.90000,142.80000,0.01285,0.29253,0.01232,0.00993,0.00000
357.00000,142.84000,0.01370,0.29260,0.01082,0.01116,0.00000
357.10000,142.88000,0.01441,0.29269,0.00917,0.01215,-0.00000
357.20000,142.92000,0.01499,0.29278,0.00739,0.01285,0.00000
357.30000,142.96000,0.01542,0.29288,0.00552,0.01325,0.00000
357.40000,143.00000,0.01572,0.29297,0.00357,0.01332,0.00000
357.50000,143.04000,0.01588,0.29305,0.00160,0.01307,0.00000
357.60000,143.08000,0.01591,0.29312,-0.00038,0.01250,0.00000
357.70000,143.12000,0.01580,0.29319,-0.00234,0.01162,0.00000
357.80000,143.16000,0.01557,0.29327,-0.00426,0.01045,-0.00000
357.90000,143.20000,0.01521,0.29336,-0.00611,0.00903,0.00000
358.00000,143.24000,0.01472,0.29348,-0.00787,0.00741,0.00000
358.10000,143.28000,0.01412,0.29365,-0.00954,0.00562,0.00000
358.20000,143.32000,0.01340,0.29390,-0.01109,0.00372,0.00000
358.30000,143.36000,0.01258,0.29424,-0.01253,0.00178,0.00000
358.40000,143.40000,0.01165,0.29470,-0.01383,-0.00015,0.00000
358.50000,143.44000,0.01063,0.29528,-0.01498,-0.00199,0.00000
358.60000,143.48000,0.00952,0.29602,-0.01599,-0.00370,0.00000
358.70000,143.52000,0.00832,0.29693,-0.01683,-0.00522,0.00000
358.80000,143.56000,0.00706,0.29801,-0.01751,-0.00650,0.00000
358.90000,143.60000,0.00573,0.29926,-0.01800,-0.00751,0.00000
359.00000,143.64000,0.00434,0.30069,-0.01831,-0.00822,0.00000
359.10000,143.68000,0.00292,0.30229,-0.01842,-0.00863,0.00000
359.20000,143.72000,0.00146,0.30403,-0.01833,-0.00873,0.00000
359.30000,143.76000,-0.00001,0.30591,-0.01803,-0.00856,-0.00000
359.40000,143.80000,-0.00148,0.30787,-0.01750,-0.00813,-0.00000
359.50000,143.84000,-0.00293,0.30990,-0.01676,-0.00750,-0.00000
359.60000,143.88000,-0.00436,0.31196,-0.01578,-0.00672,0.00000
359.70000,143.92000,-0.00574,0.31399,-0.01459,-0.00584,0.00000
359.80000,143.96000,-0.00706,0.31595,-0.01317,-0.00494,0.00000
359.90000,144.00000,-0.00831,0.31780,-0.01154,-0.00408,0.00000
360.00000,144.04000,-0.00947,0.31948,-0.00971,-0.00332,0.00000
360.10000,144.08000,-0.01052,0.32095,-0.00769,-0.00270,0.00000
360.20000,144.12000,-0.01146,0.32216,-0.00550,-0.00226,-0.00000
360.30000,144.16000,-0.01227,0.32308,-0.00317,-0.00204,0.00000
360.40000,144.20000,-0.01294,0.32365,-0.00074,-0.00204,0.00000
360.50000,144.24000,-0.01347,0.32387,0.00178,-0.00225,0.00000
360.60000,144.28000,-0.01385,0.32369,0.00434,-0.00266,-0.00000
360.70000,144.32000,-0.01408,0.32311,0.00690,-0.00323,0.00000
360.80000,144.36000,-0.01415,0.32212,0.00941,-0.00391,-0.00000
360.90000,144.40000,-0.01407,0.32071,0.01184,-0.00465,-0.00000
361.00000,144.44000,-0.01384,0.31889,0.01412,-0.00539,0.00000
361.10000,144.48000,-0.01346,0.31669,0.01623,-0.00606,0.00000
361.20000,144.52000,-0.01294,0.31413,0.01810,-0.00661,0.00000
361.30000,144.56000,-0.01229,0.31125,0.01969,-0.00699,0.00000
361.40000,144.60000,-0.01151,0.30807,0.02098,-0.00716,0.00000
361.50000,144.64000,-0.01062,0.30466,0.02192,-0.00708,0.00000
361.60000,144.68000,-0.00963,0.30106,0.02250,-0.00675,0.00000
361.70000,144.72000,-0.00855,0.29734,0.02269,-0.00615,0.00000
361.80000,144.76000,-0.00741,0.29355,0.02249,-0.00531,0.00000
361.90000,144.80000,-0.00620,0.28976,0.02191,-0.00426,-0.00000
362.00000,144.84000,-0.00495,0.28602,0.02094,-0.00303,0.00000
362.10000,144.88000,-0.00368,0.28242,0.01963,-0.00166,0.00000
362.20000,144.92000,-0.00239,0.27900,0.01800,-0.00020,0.00000
362.30000,144.96000,-0.00112,0.27582,0.01610,0.00128,0.00000
362.40000,145.00000,0.00014,0.27295,0.01396,0.00275,0.00000
362.50000,145.04000,0.00135,0.27042,0.01166,0.00417,0.00000
362.60000,145.08000,0.00252,0.26829,0.00924,0.00549,0.00000
362.70000,145.12000,0.00361,0.26658,0.00677,0.00668,0.00000
362.80000,145.16000,0.00462,0.26533,0.00430,0.00774,0.00000
362.90000,145.20000,0.00553,0.26456,0.00189,0.00864,0.00000
363.00000,145.24000,0.00634,0.26428,-0.00041,0.00940,0.00000
363.10000,145.28000,0.00703,0.26449,-0.00256,0.01002,-0.00000
363.20000,145.32000,0.00759,0.26520,-0.00452,0.01050,0.00000
363.30000,145.36000,0.00802,0.26639,-0.00626,0.01088,0.00000
363.40000,145.40000,0.00832,0.26803,-0.00778,0.01115,0.00000
363.50000,145.44000,0.00847,0.27012,-0.00906,0.01134,-0.00000
363.60000,145.48000,0.00848,0.27262,-0.01011,0.01144,0.00000
363.70000,145.52000,0.00835,0.27550,-0.01095,0.01147,0.00000
363.80000,145.56000,0.00808,0.27871,-0.01158,0.01142,0.00000
363.90000,145.60000,0.00769,0.28222,-0.01206,0.01127,0.00000
364.00000,145.64000,0.00719,0.28598,-0.01239,0.01102,0.00000
364.10000,145.68000,0.00658,0.28995,-0.01262,0.01065,0.00000
364.20000,145.72000,0.00587,0.29407,-0.01278,0.01012,-0.00000
364.30000,145.76000,0.00509,0.29829,-0.01290,0.00944,0.00000
364.40000,145.80000,0.00426,0.30257,-0.01302,0.00856,0.00000
364.50000,145.84000,0.00338,0.30686,-0.01314,0.00750,0.00000
364.60000,145.88000,0.00249,0.31110,-0.01330,0.00623,0.00000
364.70000,145.92000,0.00160,0.31524,-0.01349,0.00478,0.00000
364.80000,145.96000,0.00073,0.31923,-0.01373,0.00314,-0.00000
364.90000,146.00000,-0.00010,0.32303,-0.01400,0.00136,-0.00000
365.00000,146.04000,-0.00086,0.32657,-0.01429,-0.00053,0.00000
365.10000,146.08000,-0.00154,0.32983,-0.01458,-0.00249,0.00000
365.20000,146.12000,-0.00213,0.33274,-0.01484,-0.00446,0.00000
365.30000,146.16000,-0.00261,0.33528,-0.01505,-0.00639,0.00000
365.40000,146.20000,-0.00297,0.33739,-0.01516,-0.00823,0.00000
365.50000,146.24000,-0.00319,0.33905,-0.01516,-0.00991,-0.00000
365.60000,146.28000,-0.00328,0.34023,-0.01499,-0.01140,0.00000
365.70000,146.32000,-0.00324,0.34090,-0.01463,-0.01264,0.00000
365.80000,146.36000,-0.00305,0.34104,-0.01406,-0.01361,0.00000
365.90000,146.40000,-0.00273,0.34065,-0.01324,-0.01430,0.00000
366.00000,146.44000,-0.00228,0.33973,-0.01216,-0.01468,-0.00000
366.10000,146.48000,-0.00172,0.33828,-0.01081,-0.01477,0.00000
366.20000,146.52000,-0.00105,0.33631,-0.00919,-0.01457,0.00000
366.30000,146.56000,-0.00030,0.33386,-0.00730,-0.01412,0.00000
366.40000,146.60000,0.00053,0.33094,-0.00516,-0.01344,0.00000
366.50000,146.64000,0.00140,0.32761,-0.00279,-0.01257,0.00000
366.60000,146.68000,0.00230,0.32390,-0.00023,-0.01155,0.00000
366.70000,146.72000,0.00322,0.31987,0.00251,-0.01041,0.00000
366.80000,146.76000,0.00412,0.31559,0.00536,-0.00919,0.00000
366.90000,146.80000,0.00498,0.31110,0.00828,-0.00792,-0.00000
367.00000,146.84000,0.00579,0.30649,0.01123,-0.00662,0.00000
367.10000,146.88000,0.00653,0.30181,0.01416,-0.00532,0.00000
367.20000,146.92000,0.00717,0.29714,0.01700,-0.00403,0.00000
367.30000,146.96000,0.00771,0.29253,0.01971,-0.00275,0.00000
367.40000,147.00000,0.00813,0.28807,0.02223,-0.00150,0.00000
367.50000,147.04000,0.00842,0.28380,0.02453,-0.00028,0.00000
367.60000,147.08000,0.00857,0.27979,0.02656,0.00091,0.00000
367.70000,147.12000,0.00858,0.27609,0.02827,0.00207,0.00000
367.80000,147.16000,0.00844,0.27275,0.02965,0.00319,0.00000
367.90000,147.20000,0.00816,0.26980,0.03065,0.00427,0.00000
368.00000,147.24000,0.00773,0.26728,0.03126,0.00528,-0.00000
368.10000,147.28000,0.00717,0.26522,0.03145,0.00623,0.00000
368.20000,147.32000,0.00648,0.26364,0.03123,0.00710,0.00000
368.30000,147.36000,0.00567,0.26254,0.03057,0.00785,0.00000
368.40000,147.40000,0.00474,0.26194,0.02948,0.00849,-0.00000
368.50000,147.44000,0.00372,0.26183,0.02796,0.00899,-0.00000
368.60000,147.48000,0.00260,0.26220,0.02602,0.00933,0.00000
368.70000,147.52000,0.00141,0.26304,0.02366,0.00951,0.00000
368.80000,147.56000,0.00016,0.26432,0.02091,0.00953,0.00000
368.90000,147.60000,-0.00114,0.26602,0.01778,0.00939,-0.00000
369.00000,147.64000,-0.00247,0.26811,0.01431,0.00910,0.00000
369.10000,147.68000,-0.00383,0.27056,0.01052,0.00867,-0.00000
369.20000,147.72000,-0.00519,0.27331,0.00646,0.00814,0.00000
369.30000,147.76000,-0.00653,0.27632,0.00218,0.00753,-0.00000
369.40000,147.80000,-0.00786,0.27955,-0.00226,0.00687,0.00000
369.50000,147.84000,-0.00914,0.28294,-0.00681,0.00619,-0.00000
369.60000,147.88000,-0.01037,0.28646,-0.01139,0.00552,0.00000
369.70000,147.92000,-0.01153,0.29003,-0.01592,0.00488,0.00000
369.80000,147.96000,-0.01261,0.29362,-0.02031,0.00431,0.00000
369.90000,148.00000,-0.01358,0.29717,-0.02447,0.00381,0.00000
370.00000,148.04000,-0.01444,0.30064,-0.02832,0.00338,0.00000
370.10000,148.08000,-0.01517,0.30398,-0.03175,0.00302,0.00000
370.20000,148.12000,-0.01577,0.30715,-0.03468,0.00272,-0.00000
370.30000,148.16000,-0.01621,0.31012,-0.03704,0.00246,0.00000
370.40000,148.20000,-0.01649,0.31285,-0.03875,0.00222,0.00000
370.50000,148.24000,-0.01660,0.31532,-0.03975,0.00197,-0.00000
370.60000,148.28000,-0.01653,0.31751,-0.04001,0.00169,-0.00000
370.70000,148.32000,-0.01628,0.31941,-0.03951,0.00135,-0.00000
370.80000,148.36000,-0.01586,0.32100,-0.03824,0.00092,0.00000
370.90000,148.40000,-0.01525,0.32229,-0.03624,0.00040,0.00000
371.00000,148.44000,-0.01446,0.32327,-0.03356,-0.00022,0.00000
371.10000,148.48000,-0.01351,0.32396,-0.03026,-0.00094,0.00000
371.20000,148.52000,-0.01239,0.32436,-0.02643,-0.00176,0.00000
371.30000,148.56000,-0.01112,0.32449,-0.02218,-0.00266,0.00000
371.40000,148.60000,-0.00972,0.32436,-0.01762,-0.00361,0.00000
371.50000,148.64000,-0.00818,0.32399,-0.01289,-0.00458,0.00000
371.60000,148.68000,-0.00654,0.32341,-0.00812,-0.00555,-0.00000
371.70000,148.72000,-0.00480,0.32263,-0.00343,-0.00648,0.00000
371.80000,148.76000,-0.00299,0.32168,0.00106,-0.00734,0.00000
371.90000,148.80000,-0.00111,0.32057,0.00524,-0.00811,0.00000
372.00000,148.84000,0.00080,0.31932,0.00901,-0.00877,0.00000
372.10000,148.88000,0.00274,0.31795,0.01231,-0.00930,0.00000
372.20000,148.92000,0.00468,0.31649,0.01509,-0.00970,0.00000
372.30000,148.96000,0.00660,0.31495,0.01731,-0.00996,0.00000
372.40000,149.00000,0.00850,0.31335,0.01899,-0.01009,0.00000
372.50000,149.04000,0.01034,0.31169,0.02014,-0.01009,-0.00000
372.60000,149.08000,0.01212,0.31001,0.02080,-0.00997,-0.00000
372.70000,149.12000,0.01381,0.30831,0.02103,-0.00975,-0.00000
372.80000,149.16000,0.01540,0.30660,0.02089,-0.00944,0.00000
372.90000,149.20000,0.01688,0.30491,0.02046,-0.00903,0.00000
373.00000,149.24000,0.01821,0.30324,0.01981,-0.00853,-0.00000
373.10000,149.28000,0.01939,0.30161,0.01902,-0.00793,-0.00000
373.20000,149.32000,0.02041,0.30004,0.01815,-0.00723,0.00000
373.30000,149.36000,0.02124,0.29852,0.01725,-0.00642,0.00000
373.40000,149.40000,0.02188,0.29707,0.01638,-0.00547,-0.00000
373.50000,149.44000,0.02231,0.29570,0.01556,-0.00437,0.00000
373.60000,149.48000,0.02252,0.29442,0.01479,-0.00311,0.00000
373.70000,149.52000,0.02250,0.29323,0.01409,-0.00167,0.00000
373.80000,149.56000,0.02225,0.29215,0.01342,-0.00007,-0.00000
373.90000,149.60000,0.02177,0.29116,0.01276,0.00170,-0.00000
374.00000,149.64000,0.02106,0.29027,0.01209,0.00361,0.00000
374.10000,149.68000,0.02012,0.28948,0.01136,0.00562,0.00000
374.20000,149.72000,0.01895,0.28880,0.01054,0.00770,0.00000
374.30000,149.76000,0.01759,0.28821,0.00959,0.00977,0.00000
374.40000,149.80000,0.01603,0.28772,0.00849,0.01177,0.00000
374.50000,149.84000,0.01429,0.28732,0.00723,0.01362,0.00000
374.60000,149.88000,0.01240,0.28701,0.00580,0.01524,0.00000
374.70000,149.92000,0.01039,0.28679,0.00421,0.01656,0.00000
374.80000,149.96000,0.00827,0.28665,0.00249,0.01750,0.00000
374.90000,150.00000,0.00607,0.28660,0.00066,0.01800,0.00000
375.00000,150.04000,0.00382,0.28663,-0.00123,0.01802,0.00000
375.10000,150.08000,0.00155,0.28675,-0.00312,0.01753,0.00000
375.20000,150.12000,-0.00072,0.28695,-0.00496,0.01652,0.00000
375.30000,150.16000,-0.00296,0.28725,-0.00669,0.01502,0.00000
375.40000,150.20000,-0.00514,0.28763,-0.00826,0.01306,0.00000
375.50000,150.24000,-0.00726,0.28812,-0.00962,0.01071,0.00000
375.60000,150.28000,-0.00928,0.28870,-0.01072,0.00805,0.00000
375.70000,150.32000,-0.01120,0.28939,-0.01153,0.00518,-0.00000
375.80000,150.36000,-0.01299,0.29018,-0.01202,0.00220,0.00000
375.90000,150.40000,-0.01465,0.29107,-0.01219,-0.00076,0.00000
376.00000,150.44000,-0.01617,0.29205,-0.01205,-0.00360,0.00000
376.10000,150.48000,-0.01755,0.29313,-0.01159,-0.00622,0.00000
376.20000,150.52000,-0.01877,0.29428,-0.01085,-0.00852,-0.00000
376.30000,150.56000,-0.01983,0.29550,-0.00987,-0.01043,0.00000
376.40000,150.60000,-0.02074,0.29678,-0.00868,-0.01190,0.00000
376.50000,150.64000,-0.02149,0.29809,-0.00733,-0.01289,0.00000
376.60000,150.68000,-0.02208,0.29942,-0.00586,-0.01339,0.00000
376.70000,150.72000,-0.02252,0.30075,-0.00434,-0.01342,0.00000
376.80000,150.76000,-0.02280,0.30204,-0.00280,-0.01301,0.00000
376.90000,150.80000,-0.02291,0.30329,-0.00130,-0.01222,-0.00000
377.00000,150.84000,-0.02288,0.30446,0.00012,-0.01112,0.00000
377.10000,150.88000,-0.02268,0.30554,0.00143,-0.00977,0.00000
377.20000,150.92000,-0.02232,0.30651,0.00257,-0.00827,0.00000
377.30000,150.96000,-0.02181,0.30735,0.00354,-0.00668,0.00000
377.40000,151.00000,-0.02113,0.30805,0.00429,-0.00510,0.00000
377.50000,151.04000,-0.02029,0.30860,0.00481,-0.00357,0.00000
377.60000,151.08000,-0.01930,0.30900,0.00508,-0.00217,0.00000
377.70000,151.12000,-0.01814,0.30923,0.00510,-0.00094,0.00000
377.80000,151.16000,-0.01682,0.30931,0.00487,0.00011,0.00000
377.90000,151.20000,-0.01534,0.30925,0.00438,0.00094,-0.00000
378.00000,151.24000,-0.01371,0.30904,0.00365,0.00155,0.00000
378.10000,151.28000,-0.01192,0.30871,0.00270,0.00196,-0.00000
378.20000,151.32000,-0.00999,0.30828,0.00154,0.00217,0.00000
378.30000,151.36000,-0.00792,0.30774,0.00022,0.00221,0.00000
378.40000,151.40000,-0.00572,0.30714,-0.00123,0.00211,0.00000
378.50000,151.44000,-0.00340,0.30648,-0.00276,0.00189,0.00000
378.60000,151.48000,-0.00098,0.30578,-0.00432,0.00157,0.00000
378.70000,151.52000,0.00153,0.30506,-0.00586,0.00120,0.00000
378.80000,151.56000,0.00410,0.30434,-0.00732,0.00077,0.00000
378.90000,151.60000,0.00672,0.30363,-0.00864,0.00032,-0.00000
379.00000,151.64000,0.00936,0.30294,-0.00976,-0.00014,0.00000
379.10000,151.68000,0.01200,0.30229,-0.01064,-0.00060,-0.00000
379.20000,151.72000,0.01460,0.30168,-0.01124,-0.00103,0.00000
379.30000,151.76000,0.01714,0.30111,-0.01151,-0.00144,-0.00000
379.40000,151.80000,0.01959,0.30060,-0.01145,-0.00181,-0.00000
379.50000,151.84000,0.02190,0.30014,-0.01104,-0.00212,0.00000
379.60000,151.88000,0.02405,0.29974,-0.01030,-0.00235,0.00000
379.70000,151.92000,0.02601,0.29938,-0.00924,-0.00250,0.00000
379.80000,151.96000,0.02773,0.29909,-0.00791,-0.00254,0.00000
379.90000,152.00000,0.02919,0.29884,-0.00636,-0.00246,0.00000
380.00000,152.04000,0.03035,0.29864,-0.00465,-0.00224,-0.00000
380.10000,152.08000,0.03120,0.29848,-0.00284,-0.00187,0.00000
380.20000,152.12000,0.03170,0.29837,-0.00100,-0.00134,0.00000
380.30000,152.16000,0.03183,0.29830,0.00079,-0.00067,0.00000
380.40000,152.20000,0.03159,0.29827,0.00247,0.00015,0.00000
380.50000,152.24000,0.03097,0.29828,0.00399,0.00109,-0.00000
380.60000,152.28000,0.02995,0.29831,0.00529,0.00213,0.00000
380.70000,152.32000,0.02855,0.29838,0.00635,0.00323,0.00000
380.80000,152.36000,0.02676,0.29847,0.00715,0.00435,-0.00000
380.90000,152.40000,0.02462,0.29859,0.00768,0.00543,0.00000
381.00000,152.44000,0.02212,0.29872,0.00797,0.00643,0.00000
