t,x,y,z,roll,pitch,yaw
78.00000,31.24000,0.06493,0.12141,0.13732,-0.05166,-0.00000
78.10000,31.28000,0.08355,0.12064,0.13502,-0.05983,-0.00000
78.20000,31.32000,0.10183,0.12084,0.13164,-0.06601,0.00000
78.30000,31.36000,0.11969,0.12205,0.12734,-0.06973,-0.00000
78.40000,31.40000,0.13706,0.12427,0.12228,-0.07062,0.00000
78.50000,31.44000,0.15388,0.12754,0.11662,-0.06843,-0.00000
78.60000,31.48000,0.17010,0.13184,0.11054,-0.06303,0.00000
78.70000,31.52000,0.18566,0.13719,0.10420,-0.05444,0.00000
78.80000,31.56000,0.20051,0.14356,0.09774,-0.04277,0.00000
78.90000,31.60000,0.21460,0.15094,0.09126,-0.02828,0.00000
79.00000,31.64000,0.22791,0.15929,0.08484,-0.01133,0.00000
79.10000,31.68000,0.24037,0.16858,0.07850,0.00766,0.00000
79.20000,31.72000,0.25198,0.17875,0.07224,0.02816,0.00000
79.30000,31.76000,0.26268,0.18975,0.06599,0.04966,0.00000
79.40000,31.80000,0.27246,0.20153,0.05969,0.07159,0.00000
79.50000,31.84000,0.28129,0.21401,0.05323,0.09343,-0.00000
79.60000,31.88000,0.28916,0.22712,0.04648,0.11465,0.00000
79.70000,31.92000,0.29603,0.24079,0.03933,0.13480,0.00000
79.80000,31.96000,0.30189,0.25491,0.03165,0.15348,0.00000
79.90000,32.00000,0.30673,0.26942,0.02337,0.17034,0.00000
80.00000,32.04000,0.31054,0.28421,0.01441,0.18513,-0.00000
80.10000,32.08000,0.31331,0.29919,0.00476,0.19763,0.00000
80.20000,32.12000,0.31502,0.31427,-0.00555,0.20772,0.00000
80.30000,32.16000,0.31568,0.32935,-0.01646,0.21532,0.00000
80.40000,32.20000,0.31528,0.34433,-0.02785,0.22040,0.00000
80.50000,32.24000,0.31382,0.35912,-0.03957,0.22297,0.00000
80.60000,32.28000,0.31132,0.37363,-0.05144,0.22307,0.00000
80.70000,32.32000,0.30778,0.38777,-0.06324,0.22078,-0.00000
80.80000,32.36000,0.30321,0.40145,-0.07478,0.21619,0.00000
80.90000,32.40000,0.29764,0.41458,-0.08583,0.20939,0.00000
81.00000,32.44000,0.29108,0.42709,-0.09620,0.20049,0.00000
81.10000,32.48000,0.28356,0.43891,-0.10574,0.18963,0.00000
81.20000,32.52000,0.27513,0.44996,-0.11431,0.17694,-0.00000
81.30000,32.56000,0.26581,0.46017,-0.12184,0.16257,0.00000
81.40000,32.60000,0.25564,0.46949,-0.12830,0.14669,0.00000
81.50000,32.64000,0.24469,0.47786,-0.13370,0.12946,-0.00000
81.60000,32.68000,0.23298,0.48522,-0.13811,0.11110,-0.00000
81.70000,32.72000,0.22059,0.49154,-0.14162,0.09180,0.00000
81.80000,32.76000,0.20756,0.49676,-0.14436,0.07181,-0.00000
81.90000,32.80000,0.19396,0.50087,-0.14646,0.05134,0.00000
82.00000,32.84000,0.17985,0.50382,-0.14807,0.03065,-0.00000
82.10000,32.88000,0.16529,0.50561,-0.14932,0.00999,0.00000
82.20000,32.92000,0.15035,0.50622,-0.15031,-0.01042,-0.00000
82.30000,32.96000,0.13508,0.50566,-0.15111,-0.03033,-0.00000
82.40000,33.00000,0.11956,0.50393,-0.15175,-0.04953,0.00000
82.50000,33.04000,0.10384,0.50105,-0.15222,-0.06783,0.00000
82.60000,33.08000,0.08798,0.49705,-0.15246,-0.08505,0.00000
82.70000,33.12000,0.07204,0.49198,-0.15234,-0.10105,0.00000
82.80000,33.16000,0.05607,0.48588,-0.15174,-0.11572,0.00000
82.90000,33.20000,0.04013,0.47882,-0.15048,-0.12895,0.00000
83.00000,33.24000,0.02426,0.47087,-0.14838,-0.14069,0.00000
83.10000,33.28000,0.00852,0.46210,-0.14525,-0.15087,0.00000
83.20000,33.32000,-0.00706,0.45261,-0.14091,-0.15948,0.00000
83.30000,33.36000,-0.02242,0.44249,-0.13523,-0.16649,0.00000
83.40000,33.40000,-0.03755,0.43183,-0.12809,-0.17191,0.00000
83.50000,33.44000,-0.05238,0.42074,-0.11944,-0.17572,0.00000
83.60000,33.48000,-0.06690,0.40931,-0.10926,-0.17794,0.00000
83.70000,33.52000,-0.08107,0.39765,-0.09763,-0.17859,0.00000
83.80000,33.56000,-0.09485,0.38584,-0.08465,-0.17769,-0.00000
83.90000,33.60000,-0.10822,0.37399,-0.07048,-0.17527,0.00000
84.00000,33.64000,-0.12114,0.36219,-0.05534,-0.17139,-0.00000
84.10000,33.68000,-0.13358,0.35050,-0.03948,-0.16611,0.00000
84.20000,33.72000,-0.14553,0.33902,-0.02316,-0.15950,-0.00000
84.30000,33.76000,-0.15693,0.32781,-0.00667,-0.15169,0.00000
84.40000,33.80000,-0.16778,0.31693,0.00971,-0.14280,0.00000
84.50000,33.84000,-0.17804,0.30644,0.02574,-0.13300,-0.00000
84.60000,33.88000,-0.18768,0.29638,0.04116,-0.12246,0.00000
84.70000,33.92000,-0.19667,0.28681,0.05578,-0.11139,0.00000
84.80000,33.96000,-0.20499,0.27776,0.06945,-0.10000,0.00000
84.90000,34.00000,-0.21262,0.26925,0.08206,-0.08852,0.00000
85.00000,34.04000,-0.21952,0.26133,0.09354,-0.07717,0.00000
85.10000,34.08000,-0.22567,0.25401,0.10388,-0.06616,-0.00000
85.20000,34.12000,-0.23104,0.24732,0.11309,-0.05568,0.00000
85.30000,34.16000,-0.23563,0.24127,0.12122,-0.04590,0.00000
85.40000,34.20000,-0.23940,0.23588,0.12835,-0.03693,0.00000
85.50000,34.24000,-0.24235,0.23117,0.13457,-0.02887,-0.00000
85.60000,34.28000,-0.24445,0.22714,0.13996,-0.02176,0.00000
85.70000,34.32000,-0.24571,0.22379,0.14463,-0.01557,0.00000
85.80000,34.36000,-0.24610,0.22113,0.14865,-0.01028,0.00000
85.90000,34.40000,-0.24564,0.21915,0.15210,-0.00579,0.00000
86.00000,34.44000,-0.24432,0.21785,0.15502,-0.00198,0.00000
86.10000,34.48000,-0.24216,0.21721,0.15746,0.00129,0.00000
86.20000,34.52000,-0.23916,0.21721,0.15943,0.00416,0.00000
86.30000,34.56000,-0.23534,0.21783,0.16093,0.00679,0.00000
86.40000,34.60000,-0.23075,0.21904,0.16195,0.00931,0.00000
86.50000,34.64000,-0.22539,0.22081,0.16245,0.01185,0.00000
86.60000,34.68000,-0.21932,0.22310,0.16240,0.01449,0.00000
86.70000,34.72000,-0.21258,0.22586,0.16176,0.01729,0.00000
86.80000,34.76000,-0.20522,0.22906,0.16050,0.02029,0.00000
86.90000,34.80000,-0.19730,0.23265,0.15856,0.02346,0.00000
87.00000,34.84000,-0.18887,0.23659,0.15592,0.02678,-0.00000
87.10000,34.88000,-0.18001,0.24082,0.15252,0.03018,-0.00000
87.20000,34.92000,-0.17077,0.24529,0.14834,0.03357,0.00000
87.30000,34.96000,-0.16124,0.24998,0.14334,0.03686,0.00000
87.40000,35.00000,-0.15149,0.25482,0.13747,0.03995,0.00000
87.50000,35.04000,-0.14158,0.25977,0.13070,0.04274,0.00000
87.60000,35.08000,-0.13159,0.26481,0.12298,0.04515,0.00000
87.70000,35.12000,-0.12159,0.26989,0.11428,0.04712,0.00000
87.80000,35.16000,-0.11164,0.27497,0.10456,0.04860,0.00000
87.90000,35.20000,-0.10181,0.28002,0.09377,0.04955,0.00000
88.00000,35.24000,-0.09216,0.28501,0.08189,0.04997,0.00000
88.10000,35.28000,-0.08274,0.28992,0.06892,0.04986,0.00000
88.20000,35.32000,-0.07358,0.29470,0.05484,0.04922,0.00000
88.30000,35.36000,-0.06474,0.29934,0.03970,0.04807,-0.00000
88.40000,35.40000,-0.05624,0.30380,0.02355,0.04644,-0.00000
88.50000,35.44000,-0.04810,0.30807,0.00650,0.04432,0.00000
88.60000,35.48000,-0.04034,0.31210,-0.01133,0.04171,-0.00000
88.70000,35.52000,-0.03298,0.31589,-0.02975,0.03861,0.00000
88.80000,35.56000,-0.02600,0.31941,-0.04856,0.03498,0.00000
88.90000,35.60000,-0.01942,0.32263,-0.06751,0.03082,0.00000
89.00000,35.64000,-0.01322,0.32553,-0.08631,0.02608,0.00000
89.10000,35.68000,-0.00739,0.32810,-0.10468,0.02075,0.00000
89.20000,35.72000,-0.00191,0.33032,-0.12228,0.01481,-0.00000
89.30000,35.76000,0.00325,0.33218,-0.13882,0.00829,0.00000
89.40000,35.80000,0.00810,0.33367,-0.15400,0.00123,0.00000
89.50000,35.84000,0.01268,0.33480,-0.16752,-0.00628,0.00000
89.60000,35.88000,0.01702,0.33555,-0.17916,-0.01411,0.00000
89.70000,35.92000,0.02115,0.33593,-0.18873,-0.02210,0.00000
89.80000,35.96000,0.02510,0.33597,-0.19607,-0.03002,-0.00000
89.90000,36.00000,0.02890,0.33565,-0.20111,-0.03762,0.00000
90.00000,36.04000,0.03260,0.33501,-0.20383,-0.04463,0.00000
90.10000,36.08000,0.03622,0.33407,-0.20429,-0.05076,0.00000
90.20000,36.12000,0.03980,0.33283,-0.20257,-0.05571,0.00000
90.30000,36.16000,0.04339,0.33134,-0.19885,-0.05920,0.00000
90.40000,36.20000,0.04700,0.32962,-0.19332,-0.06101,0.00000
90.50000,36.24000,0.05067,0.32769,-0.18622,-0.06093,0.00000
90.60000,36.28000,0.05443,0.32558,-0.17779,-0.05884,0.00000
90.70000,36.32000,0.05832,0.32332,-0.16831,-0.05471,0.00000
90.80000,36.36000,0.06235,0.32095,-0.15803,-0.04856,0.00000
90.90000,36.40000,0.06654,0.31847,-0.14719,-0.04052,-0.00000
91.00000,36.44000,0.07092,0.31593,-0.13601,-0.03081,0.00000
91.10000,36.48000,0.07549,0.31334,-0.12468,-0.01970,-0.00000
91.20000,36.52000,0.08026,0.31074,-0.11334,-0.00756,-0.00000
91.30000,36.56000,0.08523,0.30815,-0.10209,0.00523,0.00000
91.40000,36.60000,0.09039,0.30559,-0.09102,0.01823,-0.00000
91.50000,36.64000,0.09574,0.30308,-0.08015,0.03100,0.00000
91.60000,36.68000,0.10124,0.30065,-0.06949,0.04313,0.00000
91.70000,36.72000,0.10688,0.29832,-0.05900,0.05422,0.00000
91.80000,36.76000,0.11263,0.29611,-0.04865,0.06394,0.00000
91.90000,36.80000,0.11844,0.29403,-0.03839,0.07202,-0.00000
92.00000,36.84000,0.12426,0.29212,-0.02817,0.07828,-0.00000
92.10000,36.88000,0.13005,0.29037,-0.01795,0.08260,0.00000
92.20000,36.92000,0.13576,0.28882,-0.00769,0.08496,0.00000
92.30000,36.96000,0.14133,0.28746,0.00262,0.08540,0.00000
92.40000,37.00000,0.14669,0.28632,0.01298,0.08405,0.00000
92.50000,37.04000,0.15178,0.28539,0.02336,0.08109,0.00000
92.60000,37.08000,0.15655,0.28467,0.03371,0.07672,-0.00000
92.70000,37.12000,0.16093,0.28418,0.04397,0.07118,0.00000
92.80000,37.16000,0.16487,0.28389,0.05406,0.06472,0.00000
92.90000,37.20000,0.16830,0.28380,0.06388,0.05756,0.00000
93.00000,37.24000,0.17117,0.28389,0.07334,0.04994,0.00000
93.10000,37.28000,0.17344,0.28415,0.08232,0.04202,-0.00000
93.20000,37.32000,0.17506,0.28455,0.09072,0.03397,-0.00000
93.30000,37.36000,0.17599,0.28506,0.09845,0.02590,-0.00000
93.40000,37.40000,0.17620,0.28564,0.10539,0.01788,0.00000
93.50000,37.44000,0.17566,0.28627,0.11148,0.00999,0.00000
93.60000,37.48000,0.17436,0.28691,0.11663,0.00225,0.00000
93.70000,37.52000,0.17229,0.28752,0.12079,-0.00529,0.00000
93.80000,37.56000,0.16943,0.28805,0.12390,-0.01260,0.00000
93.90000,37.60000,0.16580,0.28848,0.12593,-0.01962,0.00000
94.00000,37.64000,0.16140,0.28875,0.12685,-0.02627,0.00000
94.10000,37.68000,0.15625,0.28884,0.12667,-0.03246,0.00000
94.20000,37.72000,0.15037,0.28872,0.12539,-0.03804,0.00000
94.30000,37.76000,0.14379,0.28833,0.12303,-0.04284,0.00000
94.40000,37.80000,0.13656,0.28767,0.11963,-0.04669,0.00000
94.50000,37.84000,0.12870,0.28671,0.11527,-0.04939,0.00000
94.60000,37.88000,0.12028,0.28543,0.11000,-0.05072,0.00000
94.70000,37.92000,0.11134,0.28381,0.10393,-0.05051,0.00000
94.80000,37.96000,0.10193,0.28185,0.09717,-0.04860,0.00000
94.90000,38.00000,0.09213,0.27954,0.08987,-0.04487,0.00000
95.00000,38.04000,0.08200,0.27690,0.08216,-0.03927,0.00000
95.10000,38.08000,0.07159,0.27393,0.07421,-0.03181,0.00000
95.20000,38.12000,0.06099,0.27065,0.06620,-0.02258,0.00000
95.30000,38.16000,0.05025,0.26709,0.05831,-0.01175,0.00000
95.40000,38.20000,0.03946,0.26327,0.05071,0.00044,0.00000
95.50000,38.24000,0.02868,0.25922,0.04358,0.01368,0.00000
95.60000,38.28000,0.01797,0.25500,0.03706,0.02760,0.00000
95.70000,38.32000,0.00741,0.25065,0.03130,0.04178,0.00000
95.80000,38.36000,-0.00295,0.24621,0.02639,0.05578,0.00000
95.90000,38.40000,-0.01303,0.24174,0.02242,0.06917,0.00000
96.00000,38.44000,-0.02280,0.23731,0.01940,0.08150,-0.00000
96.10000,38.48000,-0.03218,0.23296,0.01734,0.09240,0.00000
96.20000,38.52000,-0.04114,0.22877,0.01618,0.10150,0.00000
96.30000,38.56000,-0.04964,0.22480,0.01584,0.10854,0.00000
96.40000,38.60000,-0.05764,0.22111,0.01618,0.11332,0.00000
96.50000,38.64000,-0.06511,0.21776,0.01707,0.11571,0.00000
96.60000,38.68000,-0.07202,0.21481,0.01833,0.11569,0.00000
96.70000,38.72000,-0.07836,0.21232,0.01976,0.11330,0.00000
96.80000,38.76000,-0.08412,0.21035,0.02117,0.10866,-0.00000
96.90000,38.80000,-0.08928,0.20893,0.02238,0.10197,0.00000
97.00000,38.84000,-0.09386,0.20811,0.02322,0.09345,0.00000
97.10000,38.88000,-0.09785,0.20792,0.02354,0.08338,0.00000
97.20000,38.92000,-0.10127,0.20840,0.02323,0.07206,0.00000
97.30000,38.96000,-0.10413,0.20956,0.02222,0.05977,-0.00000
97.40000,39.00000,-0.10646,0.21140,0.02045,0.04682,0.00000
97.50000,39.04000,-0.10827,0.21393,0.01795,0.03347,0.00000
97.60000,39.08000,-0.10961,0.21714,0.01473,0.01996,0.00000
97.70000,39.12000,-0.11049,0.22101,0.01089,0.00649,0.00000
97.80000,39.16000,-0.11095,0.22551,0.00650,-0.00676,0.00000
97.90000,39.20000,-0.11103,0.23060,0.00170,-0.01967,0.00000
98.00000,39.24000,-0.11076,0.23624,-0.00340,-0.03214,0.00000
98.10000,39.28000,-0.11018,0.24236,-0.00865,-0.04412,0.00000
98.20000,39.32000,-0.10933,0.24890,-0.01395,-0.05556,-0.00000
98.30000,39.36000,-0.10823,0.25580,-0.01918,-0.06645,0.00000
98.40000,39.40000,-0.10693,0.26298,-0.02425,-0.07680,-0.00000
98.50000,39.44000,-0.10545,0.27037,-0.02910,-0.08659,0.00000
98.60000,39.48000,-0.10383,0.27788,-0.03370,-0.09584,0.00000
98.70000,39.52000,-0.10208,0.28543,-0.03804,-0.10455,-0.00000
98.80000,39.56000,-0.10025,0.29294,-0.04212,-0.11270,0.00000
98.90000,39.60000,-0.09834,0.30035,-0.04600,-0.12029,0.00000
99.00000,39.64000,-0.09638,0.30758,-0.04972,-0.12729,0.00000
99.10000,39.68000,-0.09438,0.31457,-0.05335,-0.13365,-0.00000
99.20000,39.72000,-0.09237,0.32126,-0.05694,-0.13934,0.00000
99.30000,39.76000,-0.09034,0.32761,-0.06055,-0.14431,0.00000
99.40000,39.80000,-0.08833,0.33358,-0.06422,-0.14849,0.00000
99.50000,39.84000,-0.08633,0.33916,-0.06798,-0.15181,0.00000
99.60000,39.88000,-0.08435,0.34434,-0.07183,-0.15422,0.00000
99.70000,39.92000,-0.08241,0.34912,-0.07575,-0.15563,-0.00000
99.80000,39.96000,-0.08051,0.35352,-0.07968,-0.15597,0.00000
99.90000,40.00000,-0.07866,0.35758,-0.08356,-0.15516,0.00000
100.00000,40.04000,-0.07687,0.36133,-0.08729,-0.15314,0.00000
100.10000,40.08000,-0.07513,0.36484,-0.09076,-0.14983,0.00000
100.20000,40.12000,-0.07346,0.36816,-0.09386,-0.14515,0.00000
100.30000,40.16000,-0.07186,0.37136,-0.09646,-0.13905,0.00000
100.40000,40.20000,-0.07033,0.37454,-0.09845,-0.13147,-0.00000
100.50000,40.24000,-0.06886,0.37775,-0.09973,-0.12238,0.00000
100.60000,40.28000,-0.06745,0.38110,-0.10021,-0.11175,0.00000
100.70000,40.32000,-0.06610,0.38466,-0.09982,-0.09962,0.00000
100.80000,40.36000,-0.06478,0.38850,-0.09854,-0.08601,0.00000
100.90000,40.40000,-0.06350,0.39269,-0.09635,-0.07100,-0.00000
101.00000,40.44000,-0.06222,0.39730,-0.09327,-0.05474,0.00000
101.10000,40.48000,-0.06094,0.40237,-0.08935,-0.03737,0.00000
101.20000,40.52000,-0.05962,0.40794,-0.08464,-0.01913,-0.00000
101.30000,40.56000,-0.05823,0.41404,-0.07924,-0.00027,0.00000
101.40000,40.60000,-0.05676,0.42066,-0.07323,0.01890,0.00000
101.50000,40.64000,-0.05516,0.42780,-0.06671,0.03804,-0.00000
101.60000,40.68000,-0.05340,0.43543,-0.05977,0.05679,0.00000
101.70000,40.72000,-0.05147,0.44350,-0.05248,0.07478,0.00000
101.80000,40.76000,-0.04932,0.45195,-0.04492,0.09163,0.00000
101.90000,40.80000,-0.04692,0.46069,-0.03713,0.10697,0.00000
102.00000,40.84000,-0.04426,0.46964,-0.02914,0.12048,0.00000
102.10000,40.88000,-0.04132,0.47869,-0.02095,0.13188,0.00000
102.20000,40.92000,-0.03807,0.48771,-0.01255,0.14092,0.00000
102.30000,40.96000,-0.03450,0.49657,-0.00389,0.14747,0.00000
102.40000,41.00000,-0.03062,0.50513,0.00506,0.15144,0.00000
102.50000,41.04000,-0.02641,0.51324,0.01437,0.15284,-0.00000
102.60000,41.08000,-0.02190,0.52077,0.02408,0.15175,0.00000
102.70000,41.12000,-0.01707,0.52756,0.03425,0.14835,0.00000
102.80000,41.16000,-0.01197,0.53346,0.04489,0.14288,0.00000
102.90000,41.20000,-0.00660,0.53834,0.05603,0.13564,0.00000
103.00000,41.24000,-0.00099,0.54206,0.06762,0.12697,-0.00000
103.10000,41.28000,0.00483,0.54449,0.07963,0.11727,0.00000
103.20000,41.32000,0.01081,0.54553,0.09193,0.10691,0.00000
103.30000,41.36000,0.01694,0.54506,0.10441,0.09630,0.00000
103.40000,41.40000,0.02316,0.54301,0.11689,0.08578,0.00000
103.50000,41.44000,0.02945,0.53930,0.12915,0.07570,0.00000
103.60000,41.48000,0.03575,0.53387,0.14096,0.06632,0.00000
103.70000,41.52000,0.04203,0.52670,0.15206,0.05785,0.00000
103.80000,41.56000,0.04825,0.51777,0.16217,0.05046,0.00000
103.90000,41.60000,0.05438,0.50707,0.17102,0.04420,-0.00000
104.00000,41.64000,0.06037,0.49462,0.17834,0.03910,-0.00000
104.10000,41.68000,0.06618,0.48047,0.18387,0.03511,0.00000
104.20000,41.72000,0.07179,0.46465,0.18739,0.03213,0.00000
104.30000,41.76000,0.07717,0.44724,0.18871,0.03000,0.00000
104.40000,41.80000,0.08228,0.42833,0.18769,0.02857,0.00000
104.50000,41.84000,0.08709,0.40802,0.18424,0.02763,0.00000
104.60000,41.88000,0.09159,0.38640,0.17831,0.02699,0.00000
104.70000,41.92000,0.09575,0.36362,0.16992,0.02646,0.00000
104.80000,41.96000,0.09955,0.33980,0.15914,0.02586,0.00000
104.90000,42.00000,0.10297,0.31508,0.14609,0.02506,-0.00000
105.00000,42.04000,0.10600,0.28961,0.13094,0.02394,-0.00000
105.10000,42.08000,0.10863,0.26354,0.11388,0.02240,0.00000
105.20000,42.12000,0.11084,0.23703,0.09514,0.02041,-0.00000
105.30000,42.16000,0.11264,0.21025,0.07499,0.01795,0.00000
105.40000,42.20000,0.11402,0.18334,0.05367,0.01502,0.00000
105.50000,42.24000,0.11496,0.15647,0.03146,0.01165,0.00000
105.60000,42.28000,0.11548,0.12981,0.00860,0.00791,0.00000
105.70000,42.32000,0.11558,0.10349,-0.01465,0.00384,0.00000
105.80000,42.36000,0.11526,0.07768,-0.03807,-0.00047,0.00000
105.90000,42.40000,0.11451,0.05251,-0.06145,-0.00497,-0.00000
106.00000,42.44000,0.11336,0.02814,-0.08461,-0.00959,0.00000
106.10000,42.48000,0.11181,0.00470,-0.10738,-0.01427,0.00000
106.20000,42.52000,0.10985,-0.01768,-0.12962,-0.01896,0.00000
106.30000,42.56000,0.10751,-0.03888,-0.15120,-0.02362,0.00000
106.40000,42.60000,0.10479,-0.05877,-0.17199,-0.02821,-0.00000
106.50000,42.64000,0.10171,-0.07726,-0.19187,-0.03270,0.00000
106.60000,42.68000,0.09826,-0.09422,-0.21071,-0.03707,0.00000
106.70000,42.72000,0.09447,-0.10956,-0.22838,-0.04128,0.00000
106.80000,42.76000,0.09035,-0.12319,-0.24474,-0.04532,0.00000
106.90000,42.80000,0.08590,-0.13502,-0.25962,-0.04915,0.00000
107.00000,42.84000,0.08115,-0.14497,-0.27285,-0.05274,0.00000
107.10000,42.88000,0.07611,-0.15295,-0.28424,-0.05605,-0.00000
107.20000,42.92000,0.07081,-0.15892,-0.29360,-0.05905,0.00000
107.30000,42.96000,0.06525,-0.16280,-0.30073,-0.06170,0.00000
107.40000,43.00000,0.05947,-0.16455,-0.30542,-0.06396,0.00000
107.50000,43.04000,0.05348,-0.16412,-0.30750,-0.06580,0.00000
107.60000,43.08000,0.04733,-0.16148,-0.30681,-0.06720,0.00000
107.70000,43.12000,0.04104,-0.15662,-0.30321,-0.06814,0.00000
107.80000,43.16000,0.03464,-0.14953,-0.29661,-0.06862,-0.00000
107.90000,43.20000,0.02818,-0.14021,-0.28699,-0.06867,0.00000
108.00000,43.24000,0.02168,-0.12869,-0.27434,-0.06829,0.00000
108.10000,43.28000,0.01520,-0.11501,-0.25875,-0.06755,0.00000
108.20000,43.32000,0.00876,-0.09922,-0.24034,-0.06649,0.00000
108.30000,43.36000,0.00242,-0.08139,-0.21929,-0.06519,0.00000
108.40000,43.40000,-0.00378,-0.06162,-0.19584,-0.06370,0.00000
108.50000,43.44000,-0.00980,-0.04000,-0.17027,-0.06211,0.00000
108.60000,43.48000,-0.01560,-0.01666,-0.14289,-0.06048,0.00000
108.70000,43.52000,-0.02114,0.00827,-0.11404,-0.05889,0.00000
108.80000,43.56000,-0.02637,0.03464,-0.08406,-0.05738,0.00000
108.90000,43.60000,-0.03128,0.06227,-0.05330,-0.05599,-0.00000
109.00000,43.64000,-0.03581,0.09101,-0.02210,-0.05474,-0.00000
109.10000,43.68000,-0.03996,0.12068,0.00924,-0.05362,0.00000
109.20000,43.72000,-0.04368,0.15107,0.04043,-0.05261,-0.00000
109.30000,43.76000,-0.04697,0.18201,0.07124,-0.05166,0.00000
109.40000,43.80000,-0.04980,0.21331,0.10146,-0.05070,0.00000
109.50000,43.84000,-0.05217,0.24476,0.13093,-0.04966,0.00000
109.60000,43.88000,-0.05407,0.27620,0.15952,-0.04845,0.00000
109.70000,43.92000,-0.05551,0.30742,0.18713,-0.04695,0.00000
109.80000,43.96000,-0.05649,0.33827,0.21370,-0.04509,0.00000
109.90000,44.00000,-0.05702,0.36856,0.23917,-0.04275,0.00000
110.00000,44.04000,-0.05712,0.39815,0.26349,-0.03987,0.00000
110.10000,44.08000,-0.05681,0.42688,0.28660,-0.03638,0.00000
110.20000,44.12000,-0.05611,0.45462,0.30845,-0.03224,0.00000
110.30000,44.16000,-0.05506,0.48124,0.32893,-0.02744,0.00000
110.40000,44.20000,-0.05368,0.50662,0.34795,-0.02199,0.00000
110.50000,44.24000,-0.05202,0.53066,0.36536,-0.01593,-0.00000
110.60000,44.28000,-0.05011,0.55327,0.38099,-0.00934,-0.00000
110.70000,44.32000,-0.04800,0.57437,0.39466,-0.00232,0.00000
110.80000,44.36000,-0.04573,0.59389,0.40615,0.00501,-0.00000
110.90000,44.40000,-0.04335,0.61177,0.41524,0.01251,-0.00000
111.00000,44.44000,-0.04090,0.62795,0.42171,0.02002,-0.00000
111.10000,44.48000,-0.03844,0.64242,0.42534,0.02739,0.00000
111.20000,44.52000,-0.03600,0.65514,0.42593,0.03445,0.00000
111.30000,44.56000,-0.03362,0.66610,0.42331,0.04106,0.00000
111.40000,44.60000,-0.03137,0.67530,0.41736,0.04710,0.00000
111.50000,44.64000,-0.02926,0.68276,0.40800,0.05245,-0.00000
111.60000,44.68000,-0.02734,0.68849,0.39519,0.05704,-0.00000
111.70000,44.72000,-0.02564,0.69254,0.37897,0.06083,0.00000
111.80000,44.76000,-0.02418,0.69495,0.35942,0.06383,0.00000
111.90000,44.80000,-0.02299,0.69579,0.33668,0.06607,-0.00000
112.00000,44.84000,-0.02209,0.69511,0.31095,0.06762,0.00000
112.10000,44.88000,-0.02148,0.69301,0.28248,0.06859,-0.00000
112.20000,44.92000,-0.02118,0.68956,0.25153,0.06913,0.00000
112.30000,44.96000,-0.02117,0.68487,0.21844,0.06938,-0.00000
112.40000,45.00000,-0.02147,0.67902,0.18353,0.06951,0.00000
112.50000,45.04000,-0.02205,0.67212,0.14717,0.06971,0.00000
112.60000,45.08000,-0.02290,0.66427,0.10972,0.07014,0.00000
112.70000,45.12000,-0.02401,0.65558,0.07154,0.07094,-0.00000
112.80000,45.16000,-0.02534,0.64613,0.03301,0.07224,0.00000
112.90000,45.20000,-0.02687,0.63603,-0.00552,0.07411,0.00000
113.00000,45.24000,-0.02856,0.62536,-0.04369,0.07661,0.00000
113.10000,45.28000,-0.03039,0.61421,-0.08117,0.07971,0.00000
113.20000,45.32000,-0.03232,0.60264,-0.11762,0.08338,-0.00000
113.30000,45.36000,-0.03430,0.59072,-0.15273,0.08749,-0.00000
113.40000,45.40000,-0.03630,0.57851,-0.18619,0.09191,0.00000
113.50000,45.44000,-0.03828,0.56607,-0.21772,0.09645,0.00000
113.60000,45.48000,-0.04020,0.55342,-0.24705,0.10090,-0.00000
113.70000,45.52000,-0.04202,0.54060,-0.27393,0.10502,-0.00000
113.80000,45.56000,-0.04370,0.52764,-0.29814,0.10859,0.00000
113.90000,45.60000,-0.04522,0.51457,-0.31946,0.11138,-0.00000
114.00000,45.64000,-0.04652,0.50140,-0.33775,0.11318,0.00000
114.10000,45.68000,-0.04759,0.48815,-0.35289,0.11383,0.00000
114.20000,45.72000,-0.04840,0.47483,-0.36479,0.11321,0.00000
114.30000,45.76000,-0.04891,0.46145,-0.37342,0.11123,0.00000
114.40000,45.80000,-0.04911,0.44803,-0.37883,0.10789,-0.00000
114.50000,45.84000,-0.04899,0.43458,-0.38108,0.10320,0.00000
114.60000,45.88000,-0.04851,0.42110,-0.38031,0.09728,-0.00000
114.70000,45.92000,-0.04769,0.40762,-0.37672,0.09024,0.00000
114.80000,45.96000,-0.04650,0.39414,-0.37055,0.08227,0.00000
114.90000,46.00000,-0.04495,0.38069,-0.36206,0.07355,0.00000
115.00000,46.04000,-0.04304,0.36726,-0.35157,0.06430,0.00000
115.10000,46.08000,-0.04078,0.35388,-0.33941,0.05472,0.00000
115.20000,46.12000,-0.03817,0.34056,-0.32590,0.04501,-0.00000
115.30000,46.16000,-0.03523,0.32730,-0.31138,0.03532,0.00000
115.40000,46.20000,-0.03199,0.31412,-0.29617,0.02578,-0.00000
115.50000,46.24000,-0.02845,0.30102,-0.28052,0.01646,0.00000
115.60000,46.28000,-0.02465,0.28802,-0.26470,0.00737,0.00000
115.70000,46.32000,-0.02061,0.27512,-0.24889,-0.00149,0.00000
115.80000,46.36000,-0.01637,0.26232,-0.23324,-0.01022,0.00000
115.90000,46.40000,-0.01195,0.24963,-0.21783,-0.01892,0.00000
